save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
28_geist,6,45185.213,1.255,0.601,5.702,796.72082103497,38.42569602927398,36000,2.0.66,windows-x86_64
28_geist,7,44810.227,1.245,0.563,5.659,803.3880301476714,38.42569602927398,36000,2.0.66,windows-x86_64
28_geist,8,44442.833,1.235,0.577,5.48,810.0293696398697,38.42569602927398,36000,2.0.66,windows-x86_64
28_geist,9,44920.206,1.248,0.575,5.34,801.4210798588057,38.42569602927398,36000,2.0.66,windows-x86_64
35_henryjk,0,44200.143,1.228,0.444,9.091,814.4770029363933,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,1,44565.146,1.238,0.439,9.005,807.806172114863,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,2,44272.557,1.23,0.444,9.804,813.1448111298383,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,3,44958.524,1.249,0.444,9.095,800.7380313464027,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,4,44574.923,1.238,0.442,10.298,807.6289890618543,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,5,44201.049,1.228,0.439,9.971,814.4603083967532,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,6,44478.692,1.236,0.442,9.728,809.3763188899529,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,7,44453.416,1.235,0.446,9.667,809.8365263987812,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,8,44002.062,1.222,0.437,8.891,818.1434770034186,39.305767863724924,36000,2.0.66,windows-x86_64
35_henryjk,9,44325.644,1.231,0.437,8.856,812.1709410471284,39.305767863724924,36000,2.0.66,windows-x86_64
08_lady_meyneth,0,42358.016,1.177,0.483,7.945,849.8981633134091,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,1,43899.002,1.219,0.501,8.148,820.0642010039317,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,2,44013.568,1.223,0.505,9.713,817.9295984365549,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,3,43791.85,1.216,0.501,8.349,822.0707734430036,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,4,43238.715,1.201,0.494,8.183,832.5871848874325,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,5,44048.022,1.224,0.513,8.838,817.2898206416625,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,6,43548.399,1.21,0.507,8.043,826.6664407111729,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,7,45419.509,1.262,0.509,9.003,792.6109461024777,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,8,43768.556,1.216,0.506,8.054,822.5082865425125,41.295195997099306,36000,2.0.66,windows-x86_64
08_lady_meyneth,9,43798.575,1.217,0.52,8.313,821.944549565825,41.295195997099306,36000,2.0.66,windows-x86_64
12_phlap,0,43776.423,1.216,0.63,5.014,822.3604747240312,41.5993558078956,36000,2.0.66,windows-x86_64
12_phlap,1,43721.93,1.214,0.624,5.782,823.3854269470721,41.5993558078956,36000,2.0.66,windows-x86_64
12_phlap,2,43828.108,1.217,0.619,5.388,821.3906929315772,41.5993558078956,36000,2.0.66,windows-x86_64
12_phlap,3,43794.293,1.217,0.623,4.915,822.0249154381828,41.5993558078956,36000,2.0.66,windows-x86_64
12_phlap,4,43634.247,1.212,0.615,5.345,825.0400195974505,41.5993558078956,36000,2.0.66,windows-x86_64
12_phlap,5,43618.979,1.212,0.613,5.148,825.3288092781814,41.5993558078956,36000,2.0.66,windows-x86_64
