save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
21,4,50531.829,1.404,0.4,9.659,712.4222635994435,80.60569917150552,36000,2.0.64,windows-x86_64
21,5,50538.465,1.404,0.405,8.659,712.3287183336495,80.60569917150552,36000,2.0.64,windows-x86_64
21,6,50724.488,1.409,0.401,8.561,709.7163799859351,80.60569917150552,36000,2.0.64,windows-x86_64
21,7,50453.757,1.401,0.407,9.104,713.5246637827189,80.60569917150552,36000,2.0.64,windows-x86_64
21,8,50101.723,1.392,0.408,8.743,718.5381628492098,80.60569917150552,36000,2.0.64,windows-x86_64
21,9,50393.102,1.4,0.402,8.358,714.3834884385566,80.60569917150552,36000,2.0.64,windows-x86_64
12,0,50537.06,1.404,0.677,4.577,712.3485220549039,83.27227832741187,36000,2.0.64,windows-x86_64
12,1,49834.826,1.384,0.688,4.491,722.386388988295,83.27227832741187,36000,2.0.64,windows-x86_64
12,2,49599.399,1.378,0.688,5.618,725.8152462694155,83.27227832741187,36000,2.0.64,windows-x86_64
12,3,49334.298,1.37,0.672,4.23,729.7154608341644,83.27227832741187,36000,2.0.64,windows-x86_64
12,4,49611.504,1.378,0.678,4.341,725.6381503773802,83.27227832741187,36000,2.0.64,windows-x86_64
12,5,49643.096,1.379,0.686,4.484,725.1763669211929,83.27227832741187,36000,2.0.64,windows-x86_64
12,6,49630.333,1.379,0.681,5.386,725.3628542045044,83.27227832741187,36000,2.0.64,windows-x86_64
12,7,49924.59,1.387,0.699,4.675,721.0875442342141,83.27227832741187,36000,2.0.64,windows-x86_64
12,8,49474.76,1.374,0.671,4.261,727.6437520869226,83.27227832741187,36000,2.0.64,windows-x86_64
12,9,49737.396,1.382,0.691,4.216,723.8014631887845,83.27227832741187,36000,2.0.64,windows-x86_64
07,0,50092.109,1.391,0.463,6.273,718.6760693186227,87.95725268723885,36000,2.0.64,windows-x86_64
07,1,48352.36,1.343,0.438,6.343,744.5344963513674,87.95725268723885,36000,2.0.64,windows-x86_64
07,2,48390.448,1.344,0.454,5.284,743.9484751205445,87.95725268723885,36000,2.0.64,windows-x86_64
07,3,48182.24,1.338,0.445,5.477,747.1632701177862,87.95725268723885,36000,2.0.64,windows-x86_64
07,4,48289.025,1.341,0.451,6.23,745.51101414866,87.95725268723885,36000,2.0.64,windows-x86_64
07,5,48176.64,1.338,0.445,7.462,747.2501195600191,87.95725268723885,36000,2.0.64,windows-x86_64
07,6,48140.899,1.337,0.428,5.529,747.8048966223087,87.95725268723885,36000,2.0.64,windows-x86_64
07,7,48312.562,1.342,0.446,6.837,745.1478147650295,87.95725268723885,36000,2.0.64,windows-x86_64
07,8,48643.44,1.351,0.427,6.172,740.0792378170622,87.95725268723885,36000,2.0.64,windows-x86_64
07,9,48392.97,1.344,0.46,5.337,743.9097042400994,87.95725268723885,36000,2.0.64,windows-x86_64
19,0,46555.603,1.293,0.745,3.495,773.2689017044844,88.47379454628827,36000,2.0.64,windows-x86_64
19,1,48484.318,1.347,0.757,3.593,742.5081239670113,88.47379454628827,36000,2.0.64,windows-x86_64
19,2,48564.141,1.349,0.768,3.613,741.287692085401,88.47379454628827,36000,2.0.64,windows-x86_64
19,3,48747.543,1.354,0.775,3.549,738.498758798982,88.47379454628827,36000,2.0.64,windows-x86_64
19,4,48333.19,1.343,0.763,3.709,744.8297950124955,88.47379454628827,36000,2.0.64,windows-x86_64
19,5,48963.648,1.36,0.766,3.443,735.2393351083645,88.47379454628827,36000,2.0.64,windows-x86_64
19,6,48533.215,1.348,0.746,3.665,741.760050307815,88.47379454628827,36000,2.0.64,windows-x86_64
19,7,48628.16,1.351,0.781,3.73,740.3117864216947,88.47379454628827,36000,2.0.64,windows-x86_64
19,8,48112.503,1.336,0.761,3.476,748.246251083632,88.47379454628827,36000,2.0.64,windows-x86_64
19,9,48748.978,1.354,0.769,3.66,738.4770199695263,88.47379454628827,36000,2.0.64,windows-x86_64
08,0,47243.107,1.312,0.472,7.35,762.0159275299145,90.52064028453668,36000,2.0.64,windows-x86_64
08,1,49035.175,1.362,0.505,6.207,734.1668506332444,90.52064028453668,36000,2.0.64,windows-x86_64
08,2,45513.372,1.264,0.484,6.128,790.9763310879273,90.52064028453668,36000,2.0.64,windows-x86_64
08,3,48170.435,1.338,0.518,7.141,747.3463754271681,90.52064028453668,36000,2.0.64,windows-x86_64
08,4,48161.136,1.338,0.494,6.686,747.4906738080265,90.52064028453668,36000,2.0.64,windows-x86_64
08,5,47719.712,1.326,0.514,5.923,754.4052235688263,90.52064028453668,36000,2.0.64,windows-x86_64
08,6,48085.75,1.336,0.523,5.241,748.6625455566358,90.52064028453668,36000,2.0.64,windows-x86_64
08,7,48209.8,1.339,0.514,6.725,746.7361407846537,90.52064028453668,36000,2.0.64,windows-x86_64
08,8,48199.602,1.339,0.507,5.64,746.8941341050908,90.52064028453668,36000,2.0.64,windows-x86_64
08,9,48219.831,1.339,0.514,5.538,746.5807999202652,90.52064028453668,36000,2.0.64,windows-x86_64
02,0,52275.018,1.452,0.455,8.985,688.6654730563652,91.44283671492688,36000,2.0.64,windows-x86_64
02,1,47895.02,1.33,0.432,9.147,751.6439078634899,91.44283671492688,36000,2.0.64,windows-x86_64
02,2,48215.796,1.339,0.439,8.588,746.64327848077,91.44283671492688,36000,2.0.64,windows-x86_64
02,3,46837.323,1.301,0.431,8.276,768.6177965380302,91.44283671492688,36000,2.0.64,windows-x86_64
02,4,46780.688,1.299,0.444,9.496,769.5483230173955,91.44283671492688,36000,2.0.64,windows-x86_64
02,5,47155.266,1.31,0.435,8.332,763.4354135548721,91.44283671492688,36000,2.0.64,windows-x86_64
02,6,46881.772,1.302,0.446,8.916,767.8890635789109,91.44283671492688,36000,2.0.64,windows-x86_64
02,7,46787.791,1.3,0.437,8.897,769.4314954941985,91.44283671492688,36000,2.0.64,windows-x86_64
02,8,46959.797,1.304,0.429,9.44,766.6131946865103,91.44283671492688,36000,2.0.64,windows-x86_64
02,9,46801.117,1.3,0.435,8.072,769.2124100371366,91.44283671492688,36000,2.0.64,windows-x86_64
06,0,49477.373,1.374,0.449,9.401,727.6053237507173,94.75298044038811,36000,2.0.64,windows-x86_64
06,1,45112.461,1.253,0.4,6.065,798.0056774113918,94.75298044038811,36000,2.0.64,windows-x86_64
06,2,46649.649,1.296,0.404,7.939,771.7099864995769,94.75298044038811,36000,2.0.64,windows-x86_64
06,3,46379.085,1.288,0.427,7.075,776.2119498476522,94.75298044038811,36000,2.0.64,windows-x86_64
06,4,46782.181,1.3,0.425,7.538,769.5237637595392,94.75298044038811,36000,2.0.64,windows-x86_64
06,5,46893.475,1.303,0.418,8.102,767.6974248549506,94.75298044038811,36000,2.0.64,windows-x86_64
06,6,47411.053,1.317,0.427,7.149,759.3166091459727,94.75298044038811,36000,2.0.64,windows-x86_64
06,7,46019.639,1.278,0.425,7.995,782.2747153666286,94.75298044038811,36000,2.0.64,windows-x86_64
06,8,46496.95,1.292,0.416,7.442,774.2443321551199,94.75298044038811,36000,2.0.64,windows-x86_64
06,9,47006.213,1.306,0.425,8.445,765.8562071358524,94.75298044038811,36000,2.0.64,windows-x86_64
09,0,47054.4,1.307,0.315,6.822,765.0719167601754,95.5437288756082,36000,2.0.64,windows-x86_64
09,1,47822.087,1.328,0.324,6.166,752.7902326805604,95.5437288756082,36000,2.0.64,windows-x86_64
09,2,47331.862,1.315,0.311,6.76,760.5870227543552,95.5437288756082,36000,2.0.64,windows-x86_64
09,3,46180.406,1.283,0.311,6.905,779.5513967547188,95.5437288756082,36000,2.0.64,windows-x86_64
09,4,46376.311,1.288,0.312,6.205,776.2583789814588,95.5437288756082,36000,2.0.64,windows-x86_64
09,5,46805.176,1.3,0.324,6.456,769.145703030793,95.5437288756082,36000,2.0.64,windows-x86_64
09,6,46198.456,1.283,0.314,5.516,779.2468215820893,95.5437288756082,36000,2.0.64,windows-x86_64
09,7,45924.557,1.276,0.318,6.709,783.8943334826289,95.5437288756082,36000,2.0.64,windows-x86_64
09,8,46140.528,1.282,0.306,6.497,780.2251417669083,95.5437288756082,36000,2.0.64,windows-x86_64
09,9,46337.509,1.287,0.322,6.697,776.9084004925686,95.5437288756082,36000,2.0.64,windows-x86_64
01,0,47549.383,1.321,0.623,5.08,757.1076158864144,96.29566124972384,36000,2.0.64,windows-x86_64
01,1,46061.491,1.279,0.581,4.099,781.5639315713858,96.29566124972384,36000,2.0.64,windows-x86_64
01,2,45992.717,1.278,0.613,4.082,782.7326226454506,96.29566124972384,36000,2.0.64,windows-x86_64
01,3,46365.623,1.288,0.609,4.606,776.4373186574027,96.29566124972384,36000,2.0.64,windows-x86_64
01,4,46342.257,1.287,0.622,3.706,776.8288022743476,96.29566124972384,36000,2.0.64,windows-x86_64
01,5,46391.449,1.289,0.607,4.274,776.0050780047849,96.29566124972384,36000,2.0.64,windows-x86_64
01,6,46441.43,1.29,0.603,4.35,775.1699290913307,96.29566124972384,36000,2.0.64,windows-x86_64
01,7,46377.312,1.288,0.585,4.31,776.2416243528733,96.29566124972384,36000,2.0.64,windows-x86_64
01,8,46375.478,1.288,0.609,4.171,776.2723221957949,96.29566124972384,36000,2.0.64,windows-x86_64
01,9,46450.397,1.29,0.582,4.41,775.0202866942128,96.29566124972384,36000,2.0.64,windows-x86_64
05,0,45101.155,1.253,0.594,5.564,798.2057222259607,97.05059608082905,36000,2.0.64,windows-x86_64
05,1,46713.313,1.298,0.563,5.287,770.6582489664135,97.05059608082905,36000,2.0.64,windows-x86_64
05,2,46207.731,1.284,0.571,5.023,779.0904080531459,97.05059608082905,36000,2.0.64,windows-x86_64
05,3,46206.128,1.284,0.592,5.079,779.1174365443476,97.05059608082905,36000,2.0.64,windows-x86_64
05,4,46464.772,1.291,0.599,6.002,774.7805154408162,97.05059608082905,36000,2.0.64,windows-x86_64
05,5,46280.73,1.286,0.588,4.912,777.8615419419701,97.05059608082905,36000,2.0.64,windows-x86_64
05,6,46332.795,1.287,0.576,4.91,776.9874448541254,97.05059608082905,36000,2.0.64,windows-x86_64
05,7,46517.052,1.292,0.578,4.864,773.9097481929851,97.05059608082905,36000,2.0.64,windows-x86_64
05,8,46471.397,1.291,0.583,5.322,774.6700621029319,97.05059608082905,36000,2.0.64,windows-x86_64
05,9,46277.42,1.285,0.627,5.423,777.9171786154026,97.05059608082905,36000,2.0.64,windows-x86_64
10,0,49218.47,1.367,0.353,6.569,731.4327324681161,97.6365388114514,36000,2.0.64,windows-x86_64
10,1,46381.635,1.288,0.337,6.783,776.1692747571318,97.6365388114514,36000,2.0.64,windows-x86_64
10,2,45693.513,1.269,0.352,5.193,787.8580051395917,97.6365388114514,36000,2.0.64,windows-x86_64
10,3,45821.969,1.273,0.346,6.158,785.6493464957824,97.6365388114514,36000,2.0.64,windows-x86_64
10,4,45801.734,1.272,0.323,5.405,785.9964428420985,97.6365388114514,36000,2.0.64,windows-x86_64
10,5,45406.173,1.261,0.325,5.063,792.8437395505672,97.6365388114514,36000,2.0.64,windows-x86_64
10,6,45679.594,1.269,0.351,5.762,788.0980728506476,97.6365388114514,36000,2.0.64,windows-x86_64
10,7,45951.017,1.276,0.319,5.682,783.4429431670685,97.6365388114514,36000,2.0.64,windows-x86_64
10,8,45806.251,1.272,0.333,5.774,785.9189349506032,97.6365388114514,36000,2.0.64,windows-x86_64
10,9,45631.271,1.268,0.327,5.592,788.9326597981459,97.6365388114514,36000,2.0.64,windows-x86_64
04,0,45499.315,1.264,0.65,4.46,791.220702993001,99.34439991163056,36000,2.0.64,windows-x86_64
04,1,46378.317,1.288,0.638,4.234,776.2248035003081,99.34439991163056,36000,2.0.64,windows-x86_64
04,2,45312.22,1.259,0.662,4.258,794.4876680065554,99.34439991163056,36000,2.0.64,windows-x86_64
04,3,45556.039,1.265,0.652,4.054,790.2355163055331,99.34439991163056,36000,2.0.64,windows-x86_64
04,4,45698.126,1.269,0.655,4.486,787.7784747672148,99.34439991163056,36000,2.0.64,windows-x86_64
04,5,45431.964,1.262,0.644,3.995,792.3936548285697,99.34439991163056,36000,2.0.64,windows-x86_64
04,6,46671.508,1.296,0.658,4.002,771.3485495261906,99.34439991163056,36000,2.0.64,windows-x86_64
04,7,45468.968,1.263,0.663,4.528,791.7487812786953,99.34439991163056,36000,2.0.64,windows-x86_64
04,8,45587.688,1.266,0.66,4.308,789.6868996734381,99.34439991163056,36000,2.0.64,windows-x86_64
