save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
28_erichteia,5,25900.678,1.439,0.667,5.107,694.9625025259957,62.77793261254866,18000,2.0.72,windows-x86_64
02_geist,0,24158.624,1.342,0.672,12.633,745.0755473490543,74.05163338920957,18000,2.0.72,windows-x86_64
02_geist,1,24236.152,1.346,0.698,13.685,742.6921567417138,74.05163338920957,18000,2.0.72,windows-x86_64
02_geist,2,24171.01,1.343,0.689,9.395,744.6937467652366,74.05163338920957,18000,2.0.72,windows-x86_64
02_geist,3,24052.818,1.336,0.7,13.724,748.3530619988062,74.05163338920957,18000,2.0.72,windows-x86_64
02_geist,4,24078.223,1.338,0.664,13.525,747.5634726034392,74.05163338920957,18000,2.0.72,windows-x86_64
02_geist,5,24176.164,1.343,0.662,11.014,744.5349890909079,74.05163338920957,18000,2.0.72,windows-x86_64
06_mulain,0,23839.082,1.324,0.592,8.234,755.0626320258474,75.54729588729863,18000,2.0.72,windows-x86_64
06_mulain,1,23699.647,1.317,0.572,8.713,759.5049833442666,75.54729588729863,18000,2.0.72,windows-x86_64
06_mulain,2,24114.772,1.34,0.567,9.766,746.430445205951,75.54729588729863,18000,2.0.72,windows-x86_64
06_mulain,3,23667.429,1.315,0.575,8.679,760.5388823602259,75.54729588729863,18000,2.0.72,windows-x86_64
06_mulain,4,24131.571,1.341,0.586,9.317,745.9108236260291,75.54729588729863,18000,2.0.72,windows-x86_64
06_mulain,5,24196.739,1.344,0.559,9.187,743.9018952099289,75.54729588729863,18000,2.0.72,windows-x86_64
27_theflyingcurryfish154,0,23068.378,1.282,0.49,5.635,780.288930587144,83.88205114241228,18000,2.0.72,windows-x86_64
27_theflyingcurryfish154,1,22633.572,1.257,0.466,5.673,795.2788008892277,83.88205114241228,18000,2.0.72,windows-x86_64
27_theflyingcurryfish154,2,22669.297,1.259,0.492,5.216,794.0255050696985,83.88205114241228,18000,2.0.72,windows-x86_64
27_theflyingcurryfish154,3,23288.307,1.294,0.493,6.453,772.9200752978737,83.88205114241228,18000,2.0.72,windows-x86_64
27_theflyingcurryfish154,4,22824.629,1.268,0.481,4.524,788.6217997234478,83.88205114241228,18000,2.0.72,windows-x86_64
27_theflyingcurryfish154,5,22658.396,1.259,0.501,5.74,794.4075123411207,83.88205114241228,18000,2.0.72,windows-x86_64
19_akaravortex,0,21992.423,1.222,0.388,16.045,818.4637045222348,89.7780033087231,18000,2.0.72,windows-x86_64
19_akaravortex,1,22099.555,1.228,0.362,14.849,814.4960384948928,89.7780033087231,18000,2.0.72,windows-x86_64
19_akaravortex,2,22175.963,1.232,0.399,14.63,811.6896659685084,89.7780033087231,18000,2.0.72,windows-x86_64
19_akaravortex,3,22192.051,1.233,0.393,16.459,811.1012362039003,89.7780033087231,18000,2.0.72,windows-x86_64
19_akaravortex,4,22054.768,1.225,0.401,15.765,816.150049730743,89.7780033087231,18000,2.0.72,windows-x86_64
19_akaravortex,5,22355.787,1.242,0.354,14.606,805.1606503497283,89.7780033087231,18000,2.0.72,windows-x86_64
29_the_end,0,21937.191,1.219,0.27,15.217,820.5243779844011,90.5661126925443,18000,2.0.72,windows-x86_64
29_the_end,1,22248.61,1.236,0.286,11.711,809.0393062757628,90.5661126925443,18000,2.0.72,windows-x86_64
29_the_end,2,21926.468,1.218,0.27,11.707,820.9256502232827,90.5661126925443,18000,2.0.72,windows-x86_64
29_the_end,3,21920.483,1.218,0.261,10.816,821.1497894457891,90.5661126925443,18000,2.0.72,windows-x86_64
29_the_end,4,22237.411,1.235,0.263,11.844,809.4467471955256,90.5661126925443,18000,2.0.72,windows-x86_64
29_the_end,5,22052.637,1.225,0.284,10.909,816.228916296949,90.5661126925443,18000,2.0.72,windows-x86_64
10_thaeln,0,21858.945,1.214,0.343,10.918,823.4615165553507,91.55309020499398,18000,2.0.72,windows-x86_64
10_thaeln,1,21896.356,1.216,0.32,11.092,822.0545920974248,91.55309020499398,18000,2.0.72,windows-x86_64
10_thaeln,2,21909.179,1.217,0.327,12.391,821.5734601465441,91.55309020499398,18000,2.0.72,windows-x86_64
10_thaeln,3,22062.231,1.226,0.35,11.065,815.8739703160574,91.55309020499398,18000,2.0.72,windows-x86_64
10_thaeln,4,21876.57,1.215,0.352,10.833,822.7980894628363,91.55309020499398,18000,2.0.72,windows-x86_64
10_thaeln,5,22034.055,1.224,0.341,10.828,816.9172673845101,91.55309020499398,18000,2.0.72,windows-x86_64
11_thaeln,0,21527.68,1.196,0.315,11.109,836.1328299194339,92.26107806925114,18000,2.0.72,windows-x86_64
11_thaeln,1,21827.541,1.213,0.31,10.696,824.64625767969,92.26107806925114,18000,2.0.72,windows-x86_64
11_thaeln,2,21787.232,1.21,0.345,13.894,826.1719524536205,92.26107806925114,18000,2.0.72,windows-x86_64
11_thaeln,3,22181.764,1.232,0.303,14.332,811.4773919693673,92.26107806925114,18000,2.0.72,windows-x86_64
11_thaeln,4,21874.036,1.215,0.307,10.589,822.8934065940094,92.26107806925114,18000,2.0.72,windows-x86_64
11_thaeln,5,21963.233,1.22,0.322,10.101,819.5514749581721,92.26107806925114,18000,2.0.72,windows-x86_64
