save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
15_yuu,2,41087.781,2.283,1.367,6.373,438.0864471605317,45.12016429195314,18000,2.0.66,windows-x86_64
15_yuu,3,40840.876,2.269,1.287,6.037,440.7349146967367,45.12016429195314,18000,2.0.66,windows-x86_64
15_yuu,4,41144.26,2.286,1.324,6.097,437.4850829739069,45.12016429195314,18000,2.0.66,windows-x86_64
19_werezwolf,0,34634.625,1.924,1.294,5.53,519.7111272317803,61.073699352063095,18000,2.0.66,windows-x86_64
19_werezwolf,1,40630.272,2.257,1.385,19.536,443.0194314229548,61.073699352063095,18000,2.0.66,windows-x86_64
19_werezwolf,2,40195.443,2.233,1.471,5.734,447.8119571912667,61.073699352063095,18000,2.0.66,windows-x86_64
19_werezwolf,3,36160.087,2.009,1.328,5.804,497.786412958575,61.073699352063095,18000,2.0.66,windows-x86_64
19_werezwolf,4,36586.295,2.033,1.308,6.287,491.9875051573274,61.073699352063095,18000,2.0.66,windows-x86_64
20_toda1,0,35050.151,1.947,0.916,12.423,513.5498560334305,72.83957250836846,18000,2.0.66,windows-x86_64
20_toda1,1,35011.734,1.945,0.92,12.391,514.1133541115103,72.83957250836846,18000,2.0.66,windows-x86_64
20_toda1,2,35090.453,1.949,0.921,12.459,512.960035027191,72.83957250836846,18000,2.0.66,windows-x86_64
20_toda1,3,34813.51,1.934,0.916,12.738,517.0406546194279,72.83957250836846,18000,2.0.66,windows-x86_64
20_toda1,4,34749.887,1.931,0.915,12.521,517.9872959011349,72.83957250836846,18000,2.0.66,windows-x86_64
04_swiftdeath007,0,31964.326,1.776,0.851,6.877,563.1277818903486,88.70505946519188,18000,2.0.66,windows-x86_64
04_swiftdeath007,1,32298.08,1.794,0.852,6.658,557.3086697413592,88.70505946519188,18000,2.0.66,windows-x86_64
04_swiftdeath007,2,31852.829,1.77,0.845,6.965,565.0989430169609,88.70505946519188,18000,2.0.66,windows-x86_64
04_swiftdeath007,3,32114.436,1.784,0.836,7.055,560.4955976807439,88.70505946519188,18000,2.0.66,windows-x86_64
04_swiftdeath007,4,31799.462,1.767,0.827,7.925,566.047312372769,88.70505946519188,18000,2.0.66,windows-x86_64
00_baseline_with_ships,0,30837.16,1.713,1.056,4.256,583.7113404736364,95.55930647914153,18000,2.0.66,windows-x86_64
00_baseline_with_ships,1,30737.76,1.708,1.109,4.132,585.5989506066805,95.55930647914153,18000,2.0.66,windows-x86_64
00_baseline_with_ships,2,31069.277,1.726,1.112,4.905,579.3504625163953,95.55930647914153,18000,2.0.66,windows-x86_64
00_baseline_with_ships,3,30998.308,1.722,1.09,4.712,580.6768550076991,95.55930647914153,18000,2.0.66,windows-x86_64
00_baseline_with_ships,4,30775.411,1.71,1.069,5.026,584.8825219588457,95.55930647914153,18000,2.0.66,windows-x86_64
00_baseline,0,30468.377,1.693,1.066,5.663,590.7764630849881,97.31592277787998,18000,2.0.66,windows-x86_64
00_baseline,1,30580.531,1.699,1.092,5.295,588.6097922890875,97.31592277787998,18000,2.0.66,windows-x86_64
00_baseline,2,30879.8,1.716,1.097,5.394,582.9053296977312,97.31592277787998,18000,2.0.66,windows-x86_64
00_baseline,3,30570.058,1.698,1.057,5.379,588.8114441915681,97.31592277787998,18000,2.0.66,windows-x86_64
00_baseline,4,30545.017,1.697,1.078,5.295,589.2941555737226,97.31592277787998,18000,2.0.66,windows-x86_64
34_osboz,0,29297.423,1.628,1.154,3.506,614.388507822002,106.44941328843404,18000,2.0.66,windows-x86_64
34_osboz,1,29312.245,1.628,1.156,3.5,614.0778367538891,106.44941328843404,18000,2.0.66,windows-x86_64
34_osboz,2,29264.074,1.626,1.129,3.626,615.0886578539953,106.44941328843404,18000,2.0.66,windows-x86_64
34_osboz,3,29073.694,1.615,1.146,4.245,619.1163737225824,106.44941328843404,18000,2.0.66,windows-x86_64
34_osboz,4,29323.943,1.629,1.145,3.404,613.8328668828746,106.44941328843404,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,0,29301.785,1.628,1.004,5.579,614.2970470911584,107.46785377343366,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,1,29306.525,1.628,1.01,7.102,614.1976914697324,107.46785377343366,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,2,29210.277,1.623,1.02,5.703,616.221475749785,107.46785377343366,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,3,28659.678,1.592,1.008,5.972,628.0600919521845,107.46785377343366,18000,2.0.66,windows-x86_64
11_theflyingcurryfish154,4,29083.637,1.616,1.018,5.662,618.9047126396193,107.46785377343366,18000,2.0.66,windows-x86_64
16_yuu,0,28305.735,1.573,0.849,5.579,635.9135348366682,116.98491228370717,18000,2.0.66,windows-x86_64
16_yuu,1,27765.281,1.543,0.822,5.702,648.2916560433874,116.98491228370717,18000,2.0.66,windows-x86_64
16_yuu,2,27757.049,1.542,0.868,5.582,648.4839220480535,116.98491228370717,18000,2.0.66,windows-x86_64
16_yuu,3,27310.339,1.517,0.822,5.627,659.0910497302872,116.98491228370717,18000,2.0.66,windows-x86_64
16_yuu,4,28049.449,1.558,0.882,4.822,641.7238356446859,116.98491228370717,18000,2.0.66,windows-x86_64
22_mcmayhem57,0,26532.398,1.474,0.886,6.427,678.4158748108633,123.20011536445499,18000,2.0.66,windows-x86_64
22_mcmayhem57,1,27365.4,1.52,0.888,6.536,657.7649148194434,123.20011536445499,18000,2.0.66,windows-x86_64
22_mcmayhem57,2,26813.658,1.49,0.878,6.693,671.2996786935971,123.20011536445499,18000,2.0.66,windows-x86_64
22_mcmayhem57,3,27263.549,1.515,0.89,6.882,660.2221889747369,123.20011536445499,18000,2.0.66,windows-x86_64
22_mcmayhem57,4,27338.167,1.519,0.897,6.453,658.420149383095,123.20011536445499,18000,2.0.66,windows-x86_64
05_derantrix,0,26901.129,1.495,0.748,4.473,669.1168984022938,124.89275301331028,18000,2.0.66,windows-x86_64
05_derantrix,1,26912.079,1.495,0.811,6.066,668.8446477880806,124.89275301331028,18000,2.0.66,windows-x86_64
05_derantrix,2,26963.068,1.498,0.775,4.83,667.5798169555483,124.89275301331028,18000,2.0.66,windows-x86_64
05_derantrix,3,26671.39,1.482,0.75,4.417,674.880461798204,124.89275301331028,18000,2.0.66,windows-x86_64
05_derantrix,4,26828.647,1.49,0.757,3.767,670.9246276936739,124.89275301331028,18000,2.0.66,windows-x86_64
23_mcmayhem57,0,26558.227,1.475,0.817,4.661,677.7560866544292,125.44690020153165,18000,2.0.66,windows-x86_64
23_mcmayhem57,1,26829.399,1.491,0.823,4.922,670.9058223779072,125.44690020153165,18000,2.0.66,windows-x86_64
23_mcmayhem57,2,26829.488,1.491,0.817,4.818,670.9035968185453,125.44690020153165,18000,2.0.66,windows-x86_64
23_mcmayhem57,3,26935.469,1.496,0.804,4.777,668.2638419995583,125.44690020153165,18000,2.0.66,windows-x86_64
23_mcmayhem57,4,26794.686,1.489,0.811,4.674,671.7749929967457,125.44690020153165,18000,2.0.66,windows-x86_64
06_imp,0,25898.546,1.439,0.673,4.621,695.0197126896622,131.5511390462131,18000,2.0.66,windows-x86_64
06_imp,1,26085.469,1.449,0.708,5.056,690.0393471936426,131.5511390462131,18000,2.0.66,windows-x86_64
06_imp,2,26195.468,1.455,0.727,4.907,687.1417605518634,131.5511390462131,18000,2.0.66,windows-x86_64
06_imp,3,26177.533,1.454,0.725,5.055,687.612541640192,131.5511390462131,18000,2.0.66,windows-x86_64
06_imp,4,26058.398,1.448,0.715,5.969,690.756200745725,131.5511390462131,18000,2.0.66,windows-x86_64
29_geist,0,25461.71,1.415,0.698,4.723,706.9438776892832,138.19084276991393,18000,2.0.66,windows-x86_64
29_geist,1,25267.716,1.404,0.705,4.887,712.3714703774572,138.19084276991393,18000,2.0.66,windows-x86_64
29_geist,2,25509.671,1.417,0.694,5.776,705.6147450902052,138.19084276991393,18000,2.0.66,windows-x86_64
29_geist,3,25129.188,1.396,0.675,4.829,716.2985131075466,138.19084276991393,18000,2.0.66,windows-x86_64
29_geist,4,25413.475,1.412,0.678,4.684,708.2856634128154,138.19084276991393,18000,2.0.66,windows-x86_64
30_reja,0,25115.059,1.395,0.675,4.716,716.7014817683685,138.70720948634872,18000,2.0.66,windows-x86_64
30_reja,1,25370.47,1.409,0.65,4.398,709.4862649371494,138.70720948634872,18000,2.0.66,windows-x86_64
30_reja,2,25588.293,1.422,0.695,6.087,703.4466894685003,138.70720948634872,18000,2.0.66,windows-x86_64
30_reja,3,25272.667,1.404,0.679,4.744,712.2319144235944,138.70720948634872,18000,2.0.66,windows-x86_64
30_reja,4,25162.761,1.398,0.628,4.608,715.3428035977452,138.70720948634872,18000,2.0.66,windows-x86_64
32_reja,0,24045.114,1.336,0.536,4.783,748.5928326228772,144.5510109497851,18000,2.0.66,windows-x86_64
32_reja,1,25710.585,1.428,0.541,5.492,700.1007561671585,144.5510109497851,18000,2.0.66,windows-x86_64
32_reja,2,24440.391,1.358,0.561,4.93,736.4857624413619,144.5510109497851,18000,2.0.66,windows-x86_64
32_reja,3,24776.858,1.376,0.56,5.39,726.4843669847081,144.5510109497851,18000,2.0.66,windows-x86_64
32_reja,4,24569.031,1.365,0.542,5.284,732.6296262966171,144.5510109497851,18000,2.0.66,windows-x86_64
26_mrcooki4,0,23065.56,1.281,0.761,3.505,780.3842612102198,152.23654739721832,18000,2.0.66,windows-x86_64
26_mrcooki4,1,25699.734,1.428,0.836,4.596,700.3963542968966,152.23654739721832,18000,2.0.66,windows-x86_64
26_mrcooki4,2,23764.213,1.32,0.817,3.899,757.4414519849659,152.23654739721832,18000,2.0.66,windows-x86_64
26_mrcooki4,3,23607.406,1.312,0.823,4.722,762.4725901693731,152.23654739721832,18000,2.0.66,windows-x86_64
26_mrcooki4,4,23742.681,1.319,0.833,3.361,758.1283680642468,152.23654739721832,18000,2.0.66,windows-x86_64
09_jobo,0,23319.813,1.296,0.59,5.49,771.8758293644979,157.71860164458585,18000,2.0.66,windows-x86_64
09_jobo,1,23702.838,1.317,0.602,6.572,759.4027348117554,157.71860164458585,18000,2.0.66,windows-x86_64
09_jobo,2,23229.162,1.291,0.6,6.066,774.888048049258,157.71860164458585,18000,2.0.66,windows-x86_64
09_jobo,3,23545.156,1.308,0.593,6.137,764.4884578382067,157.71860164458585,18000,2.0.66,windows-x86_64
09_jobo,4,23380.832,1.299,0.593,5.33,769.8613975755868,157.71860164458585,18000,2.0.66,windows-x86_64
01_undertow,0,22337.503,1.241,0.825,3.43,805.8197015127429,162.0725726721084,18000,2.0.66,windows-x86_64
01_undertow,1,23777.991,1.321,0.84,4.896,757.0025575331406,162.0725726721084,18000,2.0.66,windows-x86_64
01_undertow,2,23084.721,1.282,0.845,3.369,779.736519232786,162.0725726721084,18000,2.0.66,windows-x86_64
01_undertow,3,23149.397,1.286,0.848,4.076,777.5580504321559,162.0725726721084,18000,2.0.66,windows-x86_64
01_undertow,4,22921.69,1.273,0.856,3.62,785.2824115499337,162.0725726721084,18000,2.0.66,windows-x86_64
13_phlap,0,23067.099,1.282,0.657,6.204,780.3321952188267,162.83930653903877,18000,2.0.66,windows-x86_64
13_phlap,1,22928.871,1.274,0.633,5.297,785.0364721402987,162.83930653903877,18000,2.0.66,windows-x86_64
13_phlap,2,22835.344,1.269,0.636,5.069,788.2517556994105,162.83930653903877,18000,2.0.66,windows-x86_64
13_phlap,3,22879.339,1.271,0.618,5.674,786.7360154067388,162.83930653903877,18000,2.0.66,windows-x86_64
13_phlap,4,23181.876,1.288,0.652,5.12,776.4686516311277,162.83930653903877,18000,2.0.66,windows-x86_64
27_geist,0,22154.053,1.231,0.663,5.325,812.4924139163159,170.540369069483,18000,2.0.66,windows-x86_64
27_geist,1,22167.306,1.232,0.662,5.323,812.006655206546,170.540369069483,18000,2.0.66,windows-x86_64
27_geist,2,22407.49,1.245,0.652,5.524,803.3028241895901,170.540369069483,18000,2.0.66,windows-x86_64
27_geist,3,22434.92,1.246,0.667,5.365,802.3206679587001,170.540369069483,18000,2.0.66,windows-x86_64
27_geist,4,22458.912,1.248,0.659,5.466,801.4635793577178,170.540369069483,18000,2.0.66,windows-x86_64
28_geist,0,21709.874,1.206,0.567,5.114,829.115820755109,173.23864467190467,18000,2.0.66,windows-x86_64
28_geist,1,22097.446,1.228,0.579,4.88,814.5737747249161,173.23864467190467,18000,2.0.66,windows-x86_64
28_geist,2,22193.743,1.233,0.584,5.377,811.0393997082872,173.23864467190467,18000,2.0.66,windows-x86_64
28_geist,3,22325.059,1.24,0.562,5.065,806.2688658515975,173.23864467190467,18000,2.0.66,windows-x86_64
28_geist,4,22200.353,1.233,0.592,4.66,810.7979183934598,173.23864467190467,18000,2.0.66,windows-x86_64
35_henryjk,0,22099.855,1.228,0.44,9.057,814.4849819150397,173.74445190931783,18000,2.0.66,windows-x86_64
35_henryjk,1,22092.206,1.227,0.449,9.708,814.7669816223876,173.74445190931783,18000,2.0.66,windows-x86_64
35_henryjk,2,22042.38,1.225,0.438,8.87,816.6087328137887,173.74445190931783,18000,2.0.66,windows-x86_64
35_henryjk,3,22097.723,1.228,0.437,9.51,814.5635638567828,173.74445190931783,18000,2.0.66,windows-x86_64
35_henryjk,4,21980.463,1.221,0.434,9.005,818.9090466383716,173.74445190931783,18000,2.0.66,windows-x86_64
08_lady_meyneth,0,22050.447,1.225,0.514,8.322,816.3099822874339,176.89571151932327,18000,2.0.66,windows-x86_64
08_lady_meyneth,1,22007.092,1.223,0.531,7.965,817.9181511123777,176.89571151932327,18000,2.0.66,windows-x86_64
08_lady_meyneth,2,21421.411,1.19,0.516,7.852,840.2807826244499,176.89571151932327,18000,2.0.66,windows-x86_64
08_lady_meyneth,3,21936.542,1.219,0.524,8.165,820.548653475101,176.89571151932327,18000,2.0.66,windows-x86_64
08_lady_meyneth,4,21654.507,1.203,0.518,8.809,831.2357330508609,176.89571151932327,18000,2.0.66,windows-x86_64
14_abucnasty,0,21905.483,1.217,0.498,5.237,821.7120800303741,178.4646805242086,18000,2.0.66,windows-x86_64
14_abucnasty,1,21571.11,1.198,0.487,5.373,834.4494094184305,178.4646805242086,18000,2.0.66,windows-x86_64
14_abucnasty,2,21445.423,1.191,0.482,4.693,839.3399374775681,178.4646805242086,18000,2.0.66,windows-x86_64
14_abucnasty,3,21738.239,1.208,0.495,4.801,828.0339543603325,178.4646805242086,18000,2.0.66,windows-x86_64
14_abucnasty,4,21788.11,1.21,0.502,4.776,826.1386600306314,178.4646805242086,18000,2.0.66,windows-x86_64
12_phlap,0,21415.625,1.19,0.63,4.713,840.5078067999416,181.00859446056094,18000,2.0.66,windows-x86_64
12_phlap,1,21612.433,1.201,0.624,4.666,832.8539410625356,181.00859446056094,18000,2.0.66,windows-x86_64
12_phlap,2,21540.657,1.197,0.619,4.776,835.6291082486482,181.00859446056094,18000,2.0.66,windows-x86_64
12_phlap,3,21542.617,1.197,0.618,4.727,835.5530806679616,181.00859446056094,18000,2.0.66,windows-x86_64
12_phlap,4,21351.314,1.186,0.617,5.465,843.0394494690116,181.00859446056094,18000,2.0.66,windows-x86_64
18_lady_meyneth,0,20716.78,1.151,0.503,15.167,868.8608944054048,181.92448496590646,18000,2.0.66,windows-x86_64
18_lady_meyneth,1,21494.593,1.194,0.527,15.582,837.4199036939197,181.92448496590646,18000,2.0.66,windows-x86_64
18_lady_meyneth,2,21677.41,1.204,0.54,15.807,830.3575011959455,181.92448496590646,18000,2.0.66,windows-x86_64
18_lady_meyneth,3,21652.801,1.203,0.518,15.982,831.3012251856007,181.92448496590646,18000,2.0.66,windows-x86_64
18_lady_meyneth,4,21601.06,1.2,0.542,15.207,833.2924402783937,181.92448496590646,18000,2.0.66,windows-x86_64
