save_name,run_index,execution_time_ms,avg_ms,min_ms,max_ms,effective_ups,percentage_improvement,ticks,factorio_version,platform
16_yuu,4,34770.639,1.932,1.191,7.133,517.6781479339508,169.3236657517867,18000,2.0.66,windows-x86_64
13_phlap,0,34021.501,1.89,1.106,7.03,529.077185630346,176.30968928962324,18000,2.0.66,windows-x86_64
13_phlap,1,33801.931,1.878,1.116,8.013,532.5139560813849,176.30968928962324,18000,2.0.66,windows-x86_64
13_phlap,2,33984.481,1.888,1.147,6.118,529.6535203818472,176.30968928962324,18000,2.0.66,windows-x86_64
13_phlap,3,34028.427,1.89,1.143,6.469,528.9694995304955,176.30968928962324,18000,2.0.66,windows-x86_64
13_phlap,4,34090.169,1.894,1.127,6.205,528.0114627768493,176.30968928962324,18000,2.0.66,windows-x86_64
14_abucnasty,0,31965.091,1.776,0.965,6.432,563.1143049146958,190.6435350239539,18000,2.0.66,windows-x86_64
14_abucnasty,1,32560.052,1.809,0.938,5.951,552.8246699360308,190.6435350239539,18000,2.0.66,windows-x86_64
14_abucnasty,2,32230.259,1.791,0.926,8.681,558.4813947663282,190.6435350239539,18000,2.0.66,windows-x86_64
14_abucnasty,3,32515.999,1.806,0.937,7.697,553.5736423168177,190.6435350239539,18000,2.0.66,windows-x86_64
14_abucnasty,4,32280.568,1.793,0.936,5.821,557.6110061012557,190.6435350239539,18000,2.0.66,windows-x86_64
18_lady_meyneth,0,32000.685,1.778,1.027,16.618,562.4879592421224,194.28028836639257,18000,2.0.66,windows-x86_64
18_lady_meyneth,1,31873.355,1.771,1.009,16.319,564.7350271096344,194.28028836639257,18000,2.0.66,windows-x86_64
18_lady_meyneth,2,31874.937,1.771,1.01,16.222,564.7069984797146,194.28028836639257,18000,2.0.66,windows-x86_64
18_lady_meyneth,3,31887.189,1.772,1.012,16.244,564.4900213687698,194.28028836639257,18000,2.0.66,windows-x86_64
18_lady_meyneth,4,31912.595,1.773,1.041,17.352,564.0406240858821,194.28028836639257,18000,2.0.66,windows-x86_64
06_imp,0,31828.958,1.768,0.978,6.003,565.5227544678025,196.58790013719846,18000,2.0.66,windows-x86_64
06_imp,1,31866.251,1.77,0.977,5.763,564.8609244934398,196.58790013719846,18000,2.0.66,windows-x86_64
06_imp,2,31691.649,1.761,0.983,5.884,567.9729697877191,196.58790013719846,18000,2.0.66,windows-x86_64
06_imp,3,31603.886,1.756,0.962,5.983,569.5502129073622,196.58790013719846,18000,2.0.66,windows-x86_64
06_imp,4,31322.295,1.74,0.936,5.453,574.6705341993619,196.58790013719846,18000,2.0.66,windows-x86_64
08_lady_meyneth,0,31552.563,1.753,1.015,8.582,570.4766360818296,197.87697415499238,18000,2.0.66,windows-x86_64
08_lady_meyneth,1,31605.137,1.756,1.019,10.055,569.5276688723102,197.87697415499238,18000,2.0.66,windows-x86_64
08_lady_meyneth,2,31809.888,1.767,1.031,10.632,565.8617848638763,197.87697415499238,18000,2.0.66,windows-x86_64
08_lady_meyneth,3,31843.798,1.769,1.024,9.973,565.2592068320494,197.87697415499238,18000,2.0.66,windows-x86_64
08_lady_meyneth,4,30832.111,1.713,1.02,8.481,583.806927783829,197.87697415499238,18000,2.0.66,windows-x86_64
12_phlap,0,31165.788,1.731,1.088,5.952,577.5563897181102,201.0613999110905,18000,2.0.66,windows-x86_64
12_phlap,1,30629.911,1.702,1.089,5.228,587.6608652241921,201.0613999110905,18000,2.0.66,windows-x86_64
12_phlap,2,31674.836,1.76,1.09,6.19,568.2744497872064,201.0613999110905,18000,2.0.66,windows-x86_64
12_phlap,3,31809.684,1.767,1.089,6.063,565.8654138154909,201.0613999110905,18000,2.0.66,windows-x86_64
12_phlap,4,30711.719,1.706,1.092,6.104,586.095490128703,201.0613999110905,18000,2.0.66,windows-x86_64
01_undertow,0,29073.52,1.615,1.135,4.104,619.1200790272385,215.6295239593993,18000,2.0.66,windows-x86_64
01_undertow,1,30232.801,1.68,1.163,4.878,595.3798326526213,215.6295239593993,18000,2.0.66,windows-x86_64
01_undertow,2,30476.664,1.693,1.171,4.991,590.6158233066453,215.6295239593993,18000,2.0.66,windows-x86_64
01_undertow,3,30062.235,1.67,1.155,5.983,598.7578767846103,215.6295239593993,18000,2.0.66,windows-x86_64
01_undertow,4,28975.999,1.61,1.164,4.019,621.2037762701469,215.6295239593993,18000,2.0.66,windows-x86_64
